epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,19922.2,0.99276,0.81996,1.27229,0.76314,0.75835,0.8006,0.58193,1.02833,0.79081,1.36911,0.00492625,0.00492625,0.00492625
43,20400.7,0.97948,0.80214,1.26741,0.77696,0.75694,0.80345,0.58465,1.0228,0.77966,1.36727,0.0048025,0.0048025,0.0048025
44,20878,0.977,0.79875,1.26513,0.78485,0.75602,0.80407,0.58636,1.02231,0.77543,1.36761,0.00467875,0.00467875,0.00467875
45,21353.2,0.96776,0.77454,1.26217,0.77648,0.76695,0.80416,0.58761,1.01896,0.77797,1.36327,0.004555,0.004555,0.004555
46,21827.5,0.96368,0.77507,1.25559,0.77232,0.77034,0.80411,0.58886,1.0136,0.77329,1.35668,0.00443125,0.00443125,0.00443125
47,22302,0.98126,0.77599,1.25261,0.76434,0.77778,0.80558,0.5914,1.01319,0.77321,1.3563,0.0043075,0.0043075,0.0043075
48,22778.7,0.95417,0.75778,1.24171,0.77006,0.77533,0.80778,0.59234,1.00946,0.77195,1.35301,0.00418375,0.00418375,0.00418375
49,23251.5,0.95535,0.75622,1.24929,0.76641,0.77997,0.80719,0.59315,1.00818,0.77031,1.3545,0.00406,0.00406,0.00406
50,23726.2,0.95123,0.74837,1.24033,0.768,0.78005,0.8077,0.59518,1.00682,0.76706,1.35433,0.00393625,0.00393625,0.00393625
51,24200.8,0.94597,0.7378,1.24293,0.76764,0.783,0.80762,0.5948,1.00674,0.76648,1.35467,0.0038125,0.0038125,0.0038125
52,24678.1,0.93089,0.73245,1.23508,0.76758,0.78507,0.80734,0.59421,1.00508,0.76611,1.35296,0.00368875,0.00368875,0.00368875
53,25153.8,0.92214,0.71225,1.22455,0.77678,0.77199,0.80685,0.59483,1.0042,0.76731,1.35184,0.003565,0.003565,0.003565
