epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,17716.6,0.98579,0.81574,1.2695,0.74868,0.75535,0.78303,0.56666,1.04697,0.83487,1.38821,0.00492625,0.00492625,0.00492625
43,18139.1,0.97697,0.80389,1.26737,0.76392,0.73725,0.78317,0.5683,1.04681,0.83438,1.38794,0.0048025,0.0048025,0.0048025
44,18564.8,0.97156,0.79825,1.26334,0.76612,0.74393,0.78089,0.56688,1.04356,0.83807,1.38553,0.00467875,0.00467875,0.00467875
45,18989.5,0.96093,0.77341,1.25913,0.76287,0.75016,0.7793,0.56539,1.0438,0.83715,1.38443,0.004555,0.004555,0.004555
46,19413.3,0.95829,0.77345,1.25219,0.76097,0.75354,0.78033,0.56627,1.04163,0.83394,1.38206,0.00443125,0.00443125,0.00443125
47,19838.3,0.97648,0.77548,1.24857,0.76445,0.74804,0.78193,0.56754,1.04165,0.83473,1.38,0.0043075,0.0043075,0.0043075
48,20263.7,0.95031,0.76128,1.23639,0.7683,0.74037,0.77949,0.56577,1.03822,0.83535,1.37844,0.00418375,0.00418375,0.00418375
49,20688.8,0.9531,0.75726,1.24663,0.76461,0.73915,0.77948,0.56607,1.03869,0.83617,1.37812,0.00406,0.00406,0.00406
50,21113.1,0.94453,0.74524,1.23629,0.7552,0.74364,0.78009,0.567,1.04008,0.83435,1.38044,0.00393625,0.00393625,0.00393625
51,21537.7,0.94341,0.74286,1.24248,0.76968,0.72918,0.78139,0.56821,1.0372,0.82929,1.37873,0.0038125,0.0038125,0.0038125
52,21962.2,0.92592,0.7331,1.23213,0.77088,0.73573,0.78164,0.56802,1.03549,0.83006,1.37764,0.00368875,0.00368875,0.00368875
53,22385.1,0.91587,0.71411,1.22184,0.7731,0.73428,0.78148,0.56797,1.03498,0.8291,1.3782,0.003565,0.003565,0.003565
54,22807.8,0.92197,0.71525,1.22835,0.75599,0.74721,0.78113,0.56826,1.0339,0.82846,1.37765,0.00344125,0.00344125,0.00344125
55,23230.8,0.91849,0.71406,1.21994,0.77675,0.72851,0.78057,0.56817,1.03269,0.83014,1.37699,0.0033175,0.0033175,0.0033175
56,23653.6,0.91169,0.70053,1.20942,0.78622,0.72212,0.78188,0.56895,1.03348,0.83202,1.37753,0.00319375,0.00319375,0.00319375
57,24077.9,0.90059,0.68834,1.20496,0.79549,0.71651,0.78218,0.56936,1.03252,0.83037,1.37713,0.00307,0.00307,0.00307
58,24501.3,0.9013,0.69018,1.20923,0.79813,0.71625,0.78142,0.56906,1.03125,0.83024,1.37557,0.00294625,0.00294625,0.00294625
59,24924.7,0.88868,0.68295,1.20133,0.79813,0.71542,0.78096,0.56877,1.03066,0.82995,1.37503,0.0028225,0.0028225,0.0028225
60,25348.1,0.89849,0.68343,1.20967,0.79572,0.7178,0.78154,0.56951,1.02974,0.82931,1.37463,0.00269875,0.00269875,0.00269875
61,25772.4,0.88771,0.67206,1.19312,0.7874,0.72701,0.78071,0.56917,1.02839,0.82744,1.37357,0.002575,0.002575,0.002575
62,26196.9,0.88384,0.67326,1.19393,0.78174,0.73202,0.78041,0.56955,1.0279,0.8259,1.3739,0.00245125,0.00245125,0.00245125
63,26620.6,0.86618,0.64917,1.18318,0.78286,0.7325,0.77947,0.56952,1.02753,0.82521,1.37364,0.0023275,0.0023275,0.0023275
64,27042.3,0.8608,0.64781,1.18124,0.78206,0.7338,0.77934,0.56969,1.02653,0.82405,1.3731,0.00220375,0.00220375,0.00220375
65,27467.1,0.85784,0.64158,1.17661,0.77984,0.73426,0.77945,0.57013,1.02632,0.82357,1.3734,0.00208,0.00208,0.00208
66,27892.4,0.85588,0.63782,1.16835,0.77913,0.73566,0.77865,0.56972,1.0258,0.82383,1.37286,0.00195625,0.00195625,0.00195625
67,28318.8,0.85535,0.63043,1.17524,0.78087,0.73641,0.77826,0.56966,1.02545,0.82449,1.37247,0.0018325,0.0018325,0.0018325
68,28744.5,0.83434,0.62139,1.16624,0.78024,0.7382,0.77809,0.56992,1.02493,0.82487,1.37201,0.00170875,0.00170875,0.00170875
69,29171.5,0.83819,0.61987,1.16864,0.77998,0.7357,0.77777,0.57036,1.0245,0.82476,1.37166,0.001585,0.001585,0.001585
70,29597.5,0.83416,0.61626,1.16174,0.78013,0.73505,0.77765,0.57026,1.02424,0.8244,1.37158,0.00146125,0.00146125,0.00146125
71,30021.7,0.84168,0.53731,1.12377,0.77901,0.73445,0.77733,0.57046,1.02419,0.8234,1.37194,0.0013375,0.0013375,0.0013375
72,30441.1,0.82166,0.51495,1.1081,0.77926,0.7341,0.77753,0.57002,1.02353,0.82376,1.37151,0.00121375,0.00121375,0.00121375
73,30862.2,0.81867,0.51061,1.10084,0.78298,0.73242,0.77771,0.57106,1.02369,0.82428,1.37173,0.00109,0.00109,0.00109
74,31284,0.80868,0.50527,1.09419,0.78387,0.73223,0.77761,0.57108,1.02363,0.82407,1.3718,0.00096625,0.00096625,0.00096625
75,31705.1,0.8019,0.49291,1.08917,0.78418,0.73226,0.77707,0.57109,1.0224,0.82381,1.37083,0.0008425,0.0008425,0.0008425
76,32125.8,0.79203,0.49024,1.08365,0.7864,0.73132,0.77721,0.57126,1.0225,0.82445,1.37118,0.00071875,0.00071875,0.00071875
77,32546.6,0.78114,0.47774,1.0769,0.78779,0.72841,0.77719,0.57098,1.0226,0.82452,1.37125,0.000595,0.000595,0.000595
78,32966.5,0.76558,0.4661,1.06442,0.78856,0.72732,0.77765,0.57169,1.02232,0.82532,1.37128,0.00047125,0.00047125,0.00047125
79,33385,0.7655,0.46545,1.0636,0.78695,0.72962,0.77742,0.57155,1.02242,0.82614,1.37146,0.0003475,0.0003475,0.0003475
80,33803.8,0.75545,0.45539,1.05993,0.7861,0.73164,0.77721,0.57138,1.02204,0.82655,1.37129,0.00022375,0.00022375,0.00022375
