epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,19853.2,1.0213,0.91328,1.32315,0.74824,0.70172,0.75408,0.53342,1.00423,0.83076,1.37907,0.005446,0.005446,0.005446
48,20276.1,1.01761,0.89086,1.31707,0.74315,0.7041,0.75387,0.53343,1.00388,0.82965,1.37879,0.005347,0.005347,0.005347
49,20700.9,1.01247,0.89209,1.3203,0.74394,0.70419,0.75549,0.53415,1.00311,0.8287,1.37767,0.005248,0.005248,0.005248
50,21123,1.00142,0.89109,1.31431,0.74299,0.70519,0.75546,0.53489,1.0024,0.82721,1.37672,0.005149,0.005149,0.005149
51,21548.4,1.0043,0.88331,1.30995,0.74383,0.70616,0.7552,0.53449,1.00191,0.82631,1.37581,0.00505,0.00505,0.00505
52,21976.8,0.98981,0.8674,1.30504,0.742,0.70972,0.75568,0.53478,1.00133,0.82512,1.37511,0.004951,0.004951,0.004951
53,22402,1.01038,0.87873,1.30886,0.74457,0.71038,0.7564,0.53479,1.00051,0.82447,1.37435,0.004852,0.004852,0.004852
54,22826.5,1.00119,0.87436,1.30464,0.74489,0.71128,0.7572,0.5352,0.99971,0.82335,1.37323,0.004753,0.004753,0.004753
55,23247.6,0.98727,0.85468,1.29918,0.74944,0.70805,0.7574,0.53557,0.99904,0.82271,1.3726,0.004654,0.004654,0.004654
56,23669.1,0.98319,0.85815,1.29949,0.75048,0.70998,0.75771,0.53623,0.9984,0.82205,1.37222,0.004555,0.004555,0.004555
57,24090.1,0.98713,0.85394,1.29283,0.75096,0.70943,0.75788,0.53638,0.99766,0.82088,1.37156,0.004456,0.004456,0.004456
58,24519.2,0.99573,0.85316,1.29453,0.75147,0.7094,0.75858,0.53682,0.99724,0.81916,1.37122,0.004357,0.004357,0.004357
59,24946.8,0.9798,0.84843,1.29193,0.7506,0.71082,0.75827,0.53724,0.99612,0.81874,1.37,0.004258,0.004258,0.004258
60,25374.8,0.9771,0.8376,1.29124,0.75926,0.70255,0.75867,0.53781,0.9951,0.81822,1.36909,0.004159,0.004159,0.004159
61,25801.7,0.97227,0.83375,1.28594,0.76298,0.69946,0.75869,0.53794,0.99478,0.81716,1.3686,0.00406,0.00406,0.00406
62,26227.9,0.96681,0.82012,1.28562,0.76182,0.70115,0.75865,0.53831,0.9941,0.81643,1.36825,0.003961,0.003961,0.003961
63,26654.2,0.96122,0.81842,1.28008,0.76244,0.70118,0.75922,0.53874,0.99337,0.81539,1.36743,0.003862,0.003862,0.003862
64,27082.6,0.96929,0.82009,1.28093,0.76549,0.70096,0.75934,0.53957,0.99281,0.81483,1.36706,0.003763,0.003763,0.003763
65,27507.1,0.95562,0.80974,1.28086,0.76366,0.70329,0.75903,0.53989,0.99222,0.81428,1.36691,0.003664,0.003664,0.003664
66,27936.6,0.95701,0.80732,1.2799,0.76212,0.70355,0.75924,0.54017,0.99098,0.81278,1.36611,0.003565,0.003565,0.003565
67,28376.9,0.95889,0.80735,1.27104,0.76486,0.7033,0.75939,0.54047,0.99004,0.81154,1.36506,0.003466,0.003466,0.003466
68,28808.2,0.9579,0.8055,1.27457,0.768,0.70075,0.75912,0.54089,0.98892,0.81143,1.36394,0.003367,0.003367,0.003367
69,29236.1,0.94862,0.79624,1.26422,0.76533,0.70426,0.7597,0.54101,0.98854,0.81098,1.36377,0.003268,0.003268,0.003268
70,29667.4,0.94812,0.79621,1.26462,0.76339,0.70504,0.75981,0.54161,0.98785,0.80977,1.36299,0.003169,0.003169,0.003169
71,30095.5,0.94756,0.77503,1.26254,0.76044,0.70721,0.75975,0.54202,0.98678,0.80871,1.36209,0.00307,0.00307,0.00307
72,30524.6,0.93838,0.78074,1.2651,0.76165,0.70764,0.75981,0.54232,0.98607,0.80823,1.36123,0.002971,0.002971,0.002971
73,30949.3,0.93893,0.78057,1.25581,0.76262,0.7087,0.75998,0.54286,0.9852,0.80764,1.36024,0.002872,0.002872,0.002872
74,31380,0.93709,0.76846,1.24759,0.76289,0.70906,0.7599,0.54382,0.98484,0.80721,1.3595,0.002773,0.002773,0.002773
75,31810.9,0.9375,0.76839,1.26003,0.76264,0.71015,0.76059,0.54367,0.98468,0.80588,1.35889,0.002674,0.002674,0.002674
76,32242,0.94016,0.76662,1.25062,0.75998,0.7114,0.76141,0.54456,0.98449,0.80471,1.35851,0.002575,0.002575,0.002575
77,32673,0.92895,0.75919,1.25869,0.75819,0.714,0.76154,0.54475,0.98366,0.80414,1.35755,0.002476,0.002476,0.002476
78,33102.3,0.92759,0.75186,1.24847,0.7578,0.71564,0.76144,0.54451,0.98348,0.80298,1.35736,0.002377,0.002377,0.002377
79,33530.5,0.92586,0.74699,1.24435,0.76166,0.71238,0.76204,0.54451,0.98333,0.80252,1.35724,0.002278,0.002278,0.002278
80,33956.5,0.91915,0.74923,1.24852,0.75399,0.71699,0.76241,0.54524,0.98281,0.8018,1.35642,0.002179,0.002179,0.002179
81,34380.2,0.91999,0.73455,1.2475,0.75213,0.721,0.76289,0.54612,0.98259,0.80121,1.35623,0.00208,0.00208,0.00208
82,34807.1,0.90887,0.73626,1.23752,0.75567,0.71943,0.76296,0.54632,0.98229,0.80084,1.35586,0.001981,0.001981,0.001981
83,35238.1,0.90797,0.72899,1.23937,0.75585,0.71954,0.76312,0.54629,0.9819,0.80034,1.35537,0.001882,0.001882,0.001882
84,35670.5,0.90975,0.72898,1.23356,0.75599,0.71867,0.76306,0.54678,0.98146,0.79984,1.35454,0.001783,0.001783,0.001783
85,36099.7,0.89688,0.71621,1.22502,0.7595,0.71799,0.76343,0.54711,0.98119,0.79934,1.35419,0.001684,0.001684,0.001684
86,36526.7,0.89381,0.71685,1.22607,0.76327,0.71654,0.76366,0.5477,0.98081,0.79936,1.35361,0.001585,0.001585,0.001585
87,36955.6,0.89762,0.70997,1.22058,0.76635,0.71385,0.76409,0.54823,0.9807,0.79858,1.35357,0.001486,0.001486,0.001486
88,37380.9,0.88043,0.69569,1.21958,0.76587,0.71273,0.76402,0.54827,0.98027,0.79801,1.35318,0.001387,0.001387,0.001387
89,37812.7,0.8839,0.69556,1.2241,0.76534,0.71119,0.76346,0.54836,0.98014,0.79749,1.35293,0.001288,0.001288,0.001288
90,38240.5,0.88509,0.70082,1.22626,0.76527,0.71234,0.76396,0.549,0.97974,0.79717,1.35249,0.001189,0.001189,0.001189
91,38649.3,0.9338,0.65706,1.19507,0.76421,0.71247,0.76411,0.5491,0.97883,0.7964,1.35171,0.00109,0.00109,0.00109
92,39050.8,0.91987,0.64098,1.18704,0.76394,0.71374,0.76459,0.54965,0.97846,0.79583,1.35169,0.000991,0.000991,0.000991
93,39451.4,0.89928,0.61927,1.16883,0.76665,0.71229,0.76472,0.55004,0.97709,0.79516,1.35076,0.000892,0.000892,0.000892
94,39851.7,0.90573,0.62615,1.1746,0.77128,0.71074,0.76453,0.55002,0.97677,0.79479,1.35069,0.000793,0.000793,0.000793
95,40250.5,0.89323,0.61263,1.16363,0.76987,0.71117,0.76459,0.55015,0.97658,0.79452,1.35051,0.000694,0.000694,0.000694
96,40653.6,0.89779,0.6073,1.16199,0.77048,0.71053,0.76419,0.55029,0.97568,0.79444,1.35003,0.000595,0.000595,0.000595
97,41054.7,0.87702,0.59807,1.15581,0.76797,0.71133,0.76432,0.55081,0.97509,0.79394,1.34949,0.000496,0.000496,0.000496
98,41452.2,0.87955,0.5841,1.15423,0.76573,0.71084,0.76426,0.55065,0.97485,0.79398,1.34925,0.000397,0.000397,0.000397
99,41848.3,0.88347,0.58985,1.14924,0.76583,0.71046,0.76396,0.55067,0.9747,0.79401,1.34912,0.000298,0.000298,0.000298
100,42242.9,0.87021,0.58174,1.14474,0.76816,0.71168,0.76378,0.55112,0.97454,0.79363,1.3495,0.000199,0.000199,0.000199
