epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,786.482,0.82184,0.59692,1.15477,0.81351,0.77542,0.82858,0.62196,0.99624,0.829,1.37933,0.0033175,0.0033175,0.0033175
56,1546.37,0.82691,0.61627,1.15913,0.80956,0.77723,0.82764,0.62239,0.99507,0.82935,1.37944,0.00319375,0.00319375,0.00319375
57,2311.84,0.82191,0.60482,1.15006,0.80825,0.7756,0.82729,0.62315,0.99543,0.82997,1.38031,0.00307,0.00307,0.00307
58,3074.34,0.81218,0.60133,1.15292,0.81097,0.77507,0.8274,0.62225,0.99477,0.82717,1.38097,0.00294625,0.00294625,0.00294625
59,3834.18,0.79774,0.59111,1.13971,0.81557,0.77217,0.82577,0.62316,0.99595,0.82901,1.38231,0.0028225,0.0028225,0.0028225
60,4602.9,0.78749,0.58488,1.14412,0.81444,0.77529,0.82627,0.62232,0.9958,0.83047,1.38317,0.00269875,0.00269875,0.00269875
61,5366.04,0.78572,0.57731,1.13123,0.81,0.77549,0.82453,0.62142,0.99559,0.83267,1.38323,0.002575,0.002575,0.002575
62,6128.09,0.78076,0.56588,1.13011,0.80952,0.77807,0.82421,0.62123,0.9962,0.83506,1.3838,0.00245125,0.00245125,0.00245125
63,6887.88,0.7747,0.57596,1.12975,0.80801,0.77958,0.82407,0.62141,0.99517,0.83646,1.38328,0.0023275,0.0023275,0.0023275
64,7652.85,0.77707,0.5596,1.13056,0.80998,0.77831,0.82384,0.62098,0.99356,0.83667,1.3816,0.00220375,0.00220375,0.00220375
65,8419.36,0.75916,0.55182,1.12344,0.80063,0.78596,0.82423,0.62101,0.99317,0.83771,1.38174,0.00208,0.00208,0.00208
66,9181.97,0.76291,0.54517,1.12464,0.80562,0.78211,0.82371,0.62173,0.99267,0.83845,1.38214,0.00195625,0.00195625,0.00195625
67,9945.37,0.74596,0.53856,1.11361,0.80165,0.78595,0.82353,0.62159,0.99159,0.83841,1.38153,0.0018325,0.0018325,0.0018325
68,10707.9,0.75525,0.53521,1.11457,0.80313,0.78567,0.82312,0.62133,0.99163,0.83921,1.38183,0.00170875,0.00170875,0.00170875
69,11466.9,0.72207,0.51903,1.10192,0.80305,0.78557,0.82276,0.62119,0.991,0.83982,1.38157,0.001585,0.001585,0.001585
70,12237.2,0.7314,0.5294,1.10355,0.80403,0.78501,0.8225,0.62129,0.99135,0.84025,1.38215,0.00146125,0.00146125,0.00146125
71,12994.5,0.71159,0.44203,1.04858,0.80344,0.78403,0.82268,0.62158,0.99106,0.84105,1.38256,0.0013375,0.0013375,0.0013375
72,13749.7,0.69187,0.42749,1.0361,0.8032,0.78366,0.82274,0.62148,0.99077,0.84186,1.38279,0.00121375,0.00121375,0.00121375
73,14504.9,0.69207,0.42006,1.03653,0.79805,0.78755,0.82268,0.62139,0.99004,0.84198,1.38227,0.00109,0.00109,0.00109
74,15265.7,0.66786,0.40749,1.01892,0.79712,0.78756,0.82248,0.62147,0.98947,0.84321,1.38194,0.00096625,0.00096625,0.00096625
75,16021.5,0.67014,0.40877,1.01976,0.80406,0.78059,0.82256,0.62155,0.9893,0.84431,1.38231,0.0008425,0.0008425,0.0008425
76,16777.2,0.65546,0.40252,1.01621,0.80498,0.77915,0.82233,0.62144,0.98867,0.84575,1.38244,0.00071875,0.00071875,0.00071875
77,17533.8,0.65434,0.39234,1.00899,0.8031,0.78124,0.82249,0.62194,0.98807,0.8467,1.3828,0.000595,0.000595,0.000595
78,18289.6,0.63913,0.39472,0.99721,0.80225,0.78173,0.82251,0.62257,0.98757,0.84748,1.38277,0.00047125,0.00047125,0.00047125
79,19049,0.63728,0.38664,1.00122,0.80278,0.78064,0.8223,0.62303,0.98666,0.84917,1.38244,0.0003475,0.0003475,0.0003475
80,19808.4,0.6323,0.37579,0.99003,0.80172,0.78095,0.82208,0.62312,0.98657,0.85024,1.38312,0.00022375,0.00022375,0.00022375
